model,genome,dfe,percent,divtime,sites
p1_p2,complex,adaptiveint,15,1250,279685
p1_p2,complex,adaptiveint,15,1250,278823
p1_p2,complex,adaptiveint,15,1250,279599
p1_p2,complex,adaptiveint,15,1250,280064
p1_p2,complex,adaptiveint,15,1250,278391
p1_p2,complex,adaptiveint,15,1250,278572
p1_p2,complex,adaptiveint,15,1250,279102
p1_p2,complex,adaptiveint,15,1250,278374
p1_p2,complex,adaptiveint,15,1250,279851
p1_p2,complex,adaptiveint,15,1250,279329
p1_p2,complex,adaptiveint,15,1250,277921
p1_p2,complex,adaptiveint,15,1250,281154
p1_p2,complex,adaptiveint,15,1250,279126
p1_p2,complex,adaptiveint,15,1250,279286
p1_p2,complex,adaptiveint,15,1250,278840
p1_p2,complex,adaptiveint,15,1250,278492
p1_p2,complex,adaptiveint,15,1250,278824
p1_p2,complex,adaptiveint,15,1250,279655
p1_p2,complex,adaptiveint,15,1250,279104
p1_p2,complex,linkedp1,10,5000,204266
p1_p2,complex,linkedp1,10,5000,205405
p1_p2,complex,linkedp1,10,5000,204989
p1_p2,complex,linkedp1,10,5000,204309
p1_p2,complex,linkedp1,10,5000,204974
p1_p2,complex,linkedp1,10,5000,203755
p1_p2,complex,linkedp1,10,5000,204163
p1_p2,complex,linkedp1,10,5000,205742
p1_p2,complex,linkedp1,10,5000,205286
p1_p2,complex,linkedp1,10,5000,204328
p1_p2,complex,linkedp1,10,5000,204828
p1_p2,complex,linkedp1,10,5000,204386
p1_p2,complex,linkedp1,10,5000,205372
p1_p2,complex,linkedp1,10,5000,204387
p1_p2,complex,linkedp1,10,5000,204938
p1_p2,complex,linkedp1,10,5000,205143
p1_p2,complex,linkedp1,10,5000,204745
p1_p2,complex,linkedp1,10,5000,204871
p1_p2,complex,linkedp1,10,5000,205224
p1_p2,complex,linkedp1,10,5000,204061
p1_p2,complex,linkedp1,10,5000,204495
p1_p2,complex,linkedp1,10,5000,204581
p1_p2,complex,linkedp1,10,5000,204355
p1_p2,complex,linkedp1,10,5000,205565
p1_p2,complex,linkedp1,10,5000,203850
p1_p2,complex,linkedp1,10,5000,204573
p1_p2,complex,linkedp1,10,5000,204468
p1_p2,complex,linkedp1,10,5000,205535
p1_p2,complex,linkedp1,10,5000,205009
p1_p2,complex,linkedp1,10,5000,204928
p1_p2,complex,linkedp1,10,5000,205200
p1_p2,complex,linkedp1,10,5000,205498
p1_p2,complex,linkedp1,10,5000,204896
p1_p2,complex,linkedp1,10,5000,205210
p1_p2,complex,linkedp1,10,5000,204836
p1_p2,complex,linkedp1,10,5000,205399
p1_p2,complex,linkedp1,10,5000,204728
p1_p2,complex,linkedp1,10,5000,205719
p1_p2,complex,linkedp1,10,5000,204856
p1_p2,complex,linkedp1,10,5000,204757
p1_p2,complex,linkedp1,10,5000,204749
p1_p2,complex,linkedp1,10,5000,205018
p1_p2,complex,linkedp1,10,5000,205021
p1_p2,complex,linkedp1,10,5000,204501
p1_p2,complex,linkedp1,10,5000,205040
p1_p2,complex,linkedp1,10,5000,204423
p1_p2,complex,linkedp1,10,5000,204716
p1_p2,complex,linkedp1,10,5000,204913
p1_p2,complex,linkedp1,10,5000,205116
p1_p2,complex,linkedp1,10,5000,205417
p1_p2,complex,linkedp1,10,5000,205418
p1_p2,complex,linkedp1,10,5000,205331
p1_p2,complex,linkedp1,10,5000,205524
p1_p2,complex,linkedp1,10,5000,205057
p1_p2,complex,linkedp1,10,5000,204770
p1_p2,complex,linkedp1,10,5000,205460
p1_p2,complex,linkedp1,10,5000,205685
p1_p2,complex,linkedp1,10,5000,206375
p1_p2,complex,linkedp1,10,5000,204636
p1_p2,complex,linkedp1,10,5000,205422
p1_p2,complex,linkedp1,10,5000,205427
p1_p2,complex,linkedp1,10,5000,204983
p1_p2,complex,linkedp1,10,5000,205063
p1_p2,complex,linkedp1,10,5000,204454
p1_p2,complex,linkedp1,10,5000,205745
p1_p2,complex,linkedp1,10,5000,205529
p1_p2,complex,linkedp1,10,5000,205162
p1_p2,complex,linkedp1,10,5000,205089
p1_p2,complex,linkedp1,10,5000,205521
p1_p2,complex,linkedp1,10,5000,204792
p1_p2,complex,linkedp1,10,5000,204867
p1_p2,complex,linkedp1,10,5000,205200
p1_p2,complex,linkedp1,10,5000,205729
p1_p2,complex,linkedp1,10,5000,205027
p1_p2,complex,linkedp1,10,5000,205084
p1_p2,complex,linkedp1,10,5000,205002
p1_p2,complex,linkedp1,10,5000,204700
p1_p2,complex,linkedp1,10,5000,205547
p1_p2,complex,linkedp1,10,5000,205288
p1_p2,complex,linkedp1,10,5000,205715
p1_p2,complex,linkedp1,10,5000,205195
p1_p2,complex,linkedp1,10,5000,205439
p1_p2,complex,linkedp1,10,5000,205584
p1_p2,complex,linkedp1,10,5000,204994
p1_p2,complex,linkedp1,10,5000,205004
p1_p2,complex,linkedp1,10,5000,205078
p1_p2,complex,linkedp1,10,5000,204278
p1_p2,complex,linkedp1,10,5000,205339
p1_p2,complex,linkedp1,10,5000,204704
p1_p2,complex,linkedp1,10,5000,205279
p1_p2,complex,linkedp1,10,5000,203869
p1_p2,complex,linkedp1,10,5000,205798
p1_p2,complex,linkedp1,10,5000,204984
p1_p2,complex,linkedp1,10,5000,204399
p1_p2,complex,linkedp1,10,5000,204785
p1_p2,complex,linkedp1,10,5000,203836
p1_p2,complex,linkedp1,10,5000,205386
p1_p2,complex,linkedp1,10,5000,205434
p1_p2,complex,linkedp1,10,5000,205365
p1_p2,complex,linkedp1,10,5000,205485
nomig,complex,bgs,NA,200000,14137
nomig,complex,bgs,NA,200000,14137
nomig,complex,bgs,NA,200000,14137
nomig,complex,bgs,NA,200000,14137
nomig,complex,bgs,NA,200000,14137
nomig,complex,bgs,NA,200000,14137
nomig,complex,bgs,NA,200000,14137
nomig,complex,bgs,NA,200000,14137
nomig,complex,bgs,NA,200000,14137
nomig,complex,bgs,NA,200000,14137
nomig,complex,bgs,NA,200000,14137
nomig,complex,bgs,NA,200000,14137
nomig,complex,bgs,NA,200000,14137
nomig,complex,bgs,NA,200000,14137
nomig,complex,bgs,NA,200000,14137
nomig,complex,bgs,NA,200000,14137
nomig,complex,bgs,NA,200000,14137
nomig,complex,bgs,NA,200000,14137
nomig,complex,bgs,NA,200000,14137
nomig,complex,bgs,NA,200000,14137
nomig,complex,bgs,NA,200000,14137
nomig,complex,bgs,NA,200000,14137
nomig,complex,bgs,NA,200000,14137
nomig,complex,bgs,NA,200000,14137
nomig,complex,bgs,NA,200000,14137
nomig,complex,bgs,NA,200000,14137
nomig,complex,bgs,NA,200000,14137
nomig,complex,bgs,NA,200000,14137
nomig,complex,bgs,NA,200000,14137
nomig,complex,bgs,NA,200000,14137
nomig,complex,bgs,NA,200000,14137
nomig,complex,bgs,NA,200000,14137
nomig,complex,bgs,NA,200000,14137
nomig,complex,bgs,NA,200000,14137
nomig,complex,bgs,NA,200000,14137
nomig,complex,bgs,NA,200000,14137
nomig,complex,bgs,NA,200000,14137
nomig,complex,bgs,NA,200000,14137
nomig,complex,bgs,NA,200000,14137
nomig,complex,bgs,NA,200000,14137
nomig,complex,bgs,NA,200000,14137
nomig,complex,bgs,NA,200000,14137
nomig,complex,bgs,NA,200000,14137
nomig,complex,bgs,NA,200000,14137
nomig,complex,bgs,NA,200000,14137
nomig,complex,bgs,NA,200000,14137
nomig,complex,bgs,NA,200000,14137
nomig,complex,bgs,NA,200000,14137
nomig,complex,bgs,NA,200000,14137
nomig,complex,bgs,NA,200000,14137
nomig,complex,bgs,NA,200000,14137
nomig,complex,bgs,NA,200000,14137
nomig,complex,bgs,NA,200000,14137
nomig,complex,bgs,NA,200000,14137
nomig,complex,bgs,NA,200000,14137
nomig,complex,bgs,NA,200000,14137
nomig,complex,bgs,NA,200000,14137
nomig,complex,bgs,NA,200000,14137
nomig,complex,bgs,NA,200000,14137
nomig,complex,bgs,NA,200000,14137
nomig,complex,bgs,NA,200000,14137
nomig,complex,bgs,NA,200000,14137
nomig,complex,bgs,NA,200000,14137
nomig,complex,bgs,NA,200000,14137
nomig,complex,bgs,NA,200000,14137
nomig,complex,bgs,NA,200000,14137
nomig,complex,bgs,NA,200000,14137
nomig,complex,bgs,NA,200000,14137
nomig,complex,bgs,NA,200000,14137
nomig,complex,bgs,NA,200000,14137
nomig,complex,bgs,NA,200000,14137
nomig,complex,bgs,NA,200000,14137
nomig,complex,bgs,NA,200000,14137
nomig,complex,bgs,NA,200000,14137
nomig,complex,bgs,NA,200000,14137
nomig,complex,bgs,NA,200000,14137
nomig,complex,bgs,NA,200000,14137
nomig,complex,bgs,NA,200000,14137
nomig,complex,bgs,NA,200000,14137
nomig,complex,bgs,NA,200000,14137
nomig,complex,bgs,NA,200000,14137
nomig,complex,bgs,NA,200000,14137
nomig,complex,bgs,NA,200000,14137
nomig,complex,bgs,NA,200000,14137
nomig,complex,bgs,NA,200000,14137
nomig,complex,bgs,NA,200000,14137
nomig,complex,bgs,NA,200000,14137
nomig,complex,bgs,NA,200000,14137
nomig,complex,bgs,NA,200000,14137
nomig,complex,bgs,NA,200000,14137
nomig,complex,bgs,NA,200000,14137
nomig,complex,bgs,NA,200000,14137
nomig,complex,bgs,NA,200000,14137
nomig,complex,bgs,NA,200000,14137
nomig,complex,bgs,NA,200000,14137
nomig,complex,bgs,NA,200000,14137
nomig,complex,bgs,NA,200000,14137
nomig,complex,bgs,NA,200000,14137
nomig,complex,bgs,NA,200000,14137
nomig,complex,bgs,NA,200000,14137
p1_p2,complex,neutral,NA,1250,261603
p1_p2,complex,neutral,NA,1250,261603
p1_p2,complex,neutral,NA,1250,261603
p1_p2,complex,neutral,NA,1250,261603
p1_p2,complex,neutral,NA,1250,261603
p1_p2,complex,neutral,NA,1250,261603
p1_p2,complex,neutral,NA,1250,261603
p1_p2,complex,neutral,NA,1250,261603
p1_p2,complex,neutral,NA,1250,261603
p1_p2,complex,neutral,NA,1250,261603
p1_p2,complex,neutral,NA,1250,261603
p1_p2,complex,neutral,NA,1250,261603
p1_p2,complex,neutral,NA,1250,261603
p1_p2,complex,neutral,NA,1250,261603
p1_p2,complex,neutral,NA,1250,261603
p1_p2,complex,neutral,NA,1250,261603
p1_p2,complex,neutral,NA,1250,261603
p1_p2,complex,neutral,NA,1250,261603
p1_p2,complex,neutral,NA,1250,261603
p1_p2,complex,neutral,NA,1250,261603
p1_p2,complex,neutral,NA,1250,261603
p1_p2,complex,neutral,NA,1250,261603
p1_p2,complex,neutral,NA,1250,261603
p1_p2,complex,neutral,NA,1250,261603
p1_p2,complex,neutral,NA,1250,261603
p1_p2,complex,neutral,NA,1250,261603
p1_p2,complex,neutral,NA,1250,261603
p1_p2,complex,neutral,NA,1250,261603
p1_p2,complex,neutral,NA,1250,261603
p1_p2,complex,neutral,NA,1250,261603
p1_p2,complex,neutral,NA,1250,261603
p1_p2,complex,neutral,NA,1250,261603
p1_p2,complex,neutral,NA,1250,261603
p1_p2,complex,neutral,NA,1250,261603
p1_p2,complex,neutral,NA,1250,261603
p1_p2,complex,neutral,NA,1250,261603
p1_p2,complex,neutral,NA,1250,261603
p1_p2,complex,neutral,NA,1250,261603
p1_p2,complex,neutral,NA,1250,261603
p1_p2,complex,neutral,NA,1250,261603
p1_p2,complex,neutral,NA,1250,261603
p1_p2,complex,neutral,NA,1250,261603
p1_p2,complex,neutral,NA,1250,261603
p1_p2,complex,neutral,NA,1250,261603
p1_p2,complex,neutral,NA,1250,261603
p1_p2,complex,neutral,NA,1250,261603
p1_p2,complex,neutral,NA,1250,261603
p1_p2,complex,neutral,NA,1250,261603
p1_p2,complex,neutral,NA,1250,261603
p1_p2,complex,neutral,NA,1250,261603
p1_p2,complex,neutral,NA,1250,261603
p1_p2,complex,neutral,NA,1250,261603
p1_p2,complex,neutral,NA,1250,261603
p1_p2,complex,neutral,NA,1250,261603
p1_p2,complex,neutral,NA,1250,261603
p1_p2,complex,neutral,NA,1250,261603
p1_p2,complex,neutral,NA,1250,261603
p1_p2,complex,neutral,NA,1250,261603
p1_p2,complex,neutral,NA,1250,261603
p1_p2,complex,neutral,NA,1250,261603
p1_p2,complex,neutral,NA,1250,261603
p1_p2,complex,neutral,NA,1250,261603
p1_p2,complex,neutral,NA,1250,261603
p1_p2,complex,neutral,NA,1250,261603
p1_p2,complex,neutral,NA,1250,261603
p1_p2,complex,neutral,NA,1250,261603
p1_p2,complex,neutral,NA,1250,261603
p1_p2,complex,neutral,NA,1250,261603
p1_p2,complex,neutral,NA,1250,261603
p1_p2,complex,neutral,NA,1250,261603
p1_p2,complex,neutral,NA,1250,261603
p1_p2,complex,neutral,NA,1250,261603
p1_p2,complex,neutral,NA,1250,261603
p1_p2,complex,neutral,NA,1250,261603
p1_p2,complex,neutral,NA,1250,261603
p1_p2,complex,neutral,NA,1250,261603
p1_p2,complex,neutral,NA,1250,261603
p1_p2,complex,neutral,NA,1250,261603
p1_p2,complex,neutral,NA,1250,261603
p1_p2,complex,neutral,NA,1250,261603
p1_p2,complex,neutral,NA,1250,261603
p1_p2,complex,neutral,NA,1250,261603
p1_p2,complex,neutral,NA,1250,261603
p1_p2,complex,neutral,NA,1250,261603
p1_p2,complex,neutral,NA,1250,261603
p1_p2,complex,neutral,NA,1250,261603
p1_p2,complex,neutral,NA,1250,261603
p1_p2,complex,neutral,NA,1250,261603
p1_p2,complex,neutral,NA,1250,261603
p1_p2,complex,neutral,NA,1250,261603
p1_p2,complex,neutral,NA,1250,261603
p1_p2,complex,neutral,NA,1250,261603
p1_p2,complex,neutral,NA,1250,261603
p1_p2,complex,neutral,NA,1250,261603
p1_p2,complex,neutral,NA,1250,261603
p1_p2,complex,neutral,NA,1250,261603
p1_p2,complex,neutral,NA,1250,261603
p1_p2,complex,neutral,NA,1250,261603
p1_p2,complex,neutral,NA,1250,261603
p1_p2,complex,neutral,NA,1250,261603
nomig,complex,linkedancestor,5,1250,254519
nomig,complex,linkedancestor,5,1250,254588
nomig,complex,linkedancestor,5,1250,255089
nomig,complex,linkedancestor,5,1250,254227
nomig,complex,linkedancestor,5,1250,254296
nomig,complex,linkedancestor,5,1250,254051
nomig,complex,linkedancestor,5,1250,254594
nomig,complex,linkedancestor,5,1250,253816
nomig,complex,linkedancestor,5,1250,255825
nomig,complex,linkedancestor,5,1250,253159
nomig,complex,linkedancestor,5,1250,254303
nomig,complex,linkedancestor,5,1250,253994
nomig,complex,linkedancestor,5,1250,254462
nomig,complex,linkedancestor,5,1250,255183
nomig,complex,linkedancestor,5,1250,254250
nomig,complex,linkedancestor,5,1250,253842
nomig,complex,linkedancestor,5,1250,254831
nomig,complex,linkedancestor,5,1250,254946
nomig,complex,linkedancestor,5,1250,254513
nomig,complex,linkedancestor,5,1250,254784
nomig,complex,linkedancestor,5,1250,254105
nomig,complex,linkedancestor,5,1250,254199
nomig,complex,linkedancestor,5,1250,254024
nomig,complex,linkedancestor,5,1250,256029
nomig,complex,linkedancestor,5,1250,254457
nomig,complex,linkedancestor,5,1250,254219
nomig,complex,linkedancestor,5,1250,254966
nomig,complex,linkedancestor,5,1250,255295
nomig,complex,linkedancestor,5,1250,254130
nomig,complex,linkedancestor,5,1250,254261
nomig,complex,linkedancestor,5,1250,254289
nomig,complex,linkedancestor,5,1250,255256
nomig,complex,linkedancestor,5,1250,255083
nomig,complex,linkedancestor,5,1250,255319
nomig,complex,linkedancestor,5,1250,254217
nomig,complex,linkedancestor,5,1250,254598
nomig,complex,linkedancestor,5,1250,253601
nomig,complex,linkedancestor,5,1250,254582
nomig,complex,linkedancestor,5,1250,253832
nomig,complex,linkedancestor,5,1250,255222
nomig,complex,linkedancestor,5,1250,254656
nomig,complex,linkedancestor,5,1250,254956
nomig,complex,linkedancestor,5,1250,254510
nomig,complex,linkedancestor,5,1250,254336
nomig,complex,linkedancestor,5,1250,254010
nomig,complex,linkedancestor,5,1250,254442
nomig,complex,linkedancestor,5,1250,253359
nomig,complex,linkedancestor,5,1250,255107
nomig,complex,linkedancestor,5,1250,254877
nomig,complex,linkedancestor,5,1250,254640
nomig,complex,linkedancestor,5,1250,253903
nomig,complex,linkedancestor,5,1250,254499
nomig,complex,linkedancestor,5,1250,253031
nomig,complex,linkedancestor,5,1250,254434
nomig,complex,linkedancestor,5,1250,254037
nomig,complex,linkedancestor,5,1250,255423
nomig,complex,linkedancestor,5,1250,254507
nomig,complex,linkedancestor,5,1250,254497
nomig,complex,linkedancestor,5,1250,255334
nomig,complex,linkedancestor,5,1250,254763
nomig,complex,linkedancestor,5,1250,254914
nomig,complex,linkedancestor,5,1250,253386
nomig,complex,linkedancestor,5,1250,254073
nomig,complex,linkedancestor,5,1250,253753
nomig,complex,linkedancestor,5,1250,254412
nomig,complex,linkedancestor,5,1250,253962
nomig,complex,linkedancestor,5,1250,254938
nomig,complex,linkedancestor,5,1250,254833
nomig,complex,linkedancestor,5,1250,254175
nomig,complex,linkedancestor,5,1250,253415
nomig,complex,linkedancestor,5,1250,254588
nomig,complex,linkedancestor,5,1250,254464
nomig,complex,linkedancestor,5,1250,255016
nomig,complex,linkedancestor,5,1250,254544
nomig,complex,linkedancestor,5,1250,254027
nomig,complex,linkedancestor,5,1250,254791
nomig,complex,linkedancestor,5,1250,253433
nomig,complex,linkedancestor,5,1250,254148
nomig,complex,linkedancestor,5,1250,253697
nomig,complex,linkedancestor,5,1250,254227
nomig,complex,linkedancestor,5,1250,253551
nomig,complex,linkedancestor,5,1250,255299
nomig,complex,linkedancestor,5,1250,255163
nomig,complex,linkedancestor,5,1250,254390
nomig,complex,linkedancestor,5,1250,253498
nomig,complex,linkedancestor,5,1250,254047
nomig,complex,linkedancestor,5,1250,254119
nomig,complex,linkedancestor,5,1250,254492
nomig,complex,linkedancestor,5,1250,254619
nomig,complex,linkedancestor,5,1250,254249
nomig,complex,linkedancestor,5,1250,254819
nomig,complex,linkedancestor,5,1250,253614
nomig,complex,linkedancestor,5,1250,254634
nomig,complex,linkedancestor,5,1250,253479
nomig,complex,linkedancestor,5,1250,254737
nomig,complex,linkedancestor,5,1250,255172
nomig,complex,linkedancestor,5,1250,253088
nomig,complex,linkedancestor,5,1250,254948
nomig,complex,linkedancestor,5,1250,255208
nomig,complex,linkedancestor,5,1250,255337
nomig,complex,balancing,15,1250,250840
nomig,complex,balancing,15,1250,251179
nomig,complex,balancing,15,1250,250735
nomig,complex,balancing,15,1250,250224
nomig,complex,balancing,15,1250,250340
nomig,complex,balancing,15,1250,251069
nomig,complex,balancing,15,1250,251082
nomig,complex,balancing,15,1250,249319
nomig,complex,balancing,15,1250,249790
nomig,complex,balancing,15,1250,251174
nomig,complex,balancing,15,1250,251031
nomig,complex,balancing,15,1250,250421
nomig,complex,balancing,15,1250,251244
nomig,complex,balancing,15,1250,250588
nomig,complex,balancing,15,1250,250198
nomig,complex,balancing,15,1250,249947
nomig,complex,balancing,15,1250,252225
nomig,complex,balancing,15,1250,249950
nomig,complex,balancing,15,1250,250588
nomig,complex,balancing,15,1250,249700
nomig,complex,balancing,15,1250,251238
nomig,complex,balancing,15,1250,250286
nomig,complex,balancing,15,1250,250503
nomig,complex,balancing,15,1250,250736
nomig,complex,balancing,15,1250,250693
nomig,complex,balancing,15,1250,249629
nomig,complex,balancing,15,1250,249413
nomig,complex,balancing,15,1250,251052
nomig,complex,balancing,15,1250,250057
nomig,complex,balancing,15,1250,250191
nomig,complex,balancing,15,1250,250410
nomig,complex,balancing,15,1250,249871
nomig,complex,balancing,15,1250,250871
nomig,complex,balancing,15,1250,249811
nomig,complex,balancing,15,1250,249322
nomig,complex,balancing,15,1250,249810
nomig,complex,balancing,15,1250,250795
nomig,complex,balancing,15,1250,250715
nomig,complex,balancing,15,1250,250195
nomig,complex,balancing,15,1250,251206
nomig,complex,balancing,15,1250,250731
nomig,complex,balancing,15,1250,249819
nomig,complex,balancing,15,1250,251436
nomig,complex,balancing,15,1250,250541
nomig,complex,balancing,15,1250,249565
nomig,complex,balancing,15,1250,249032
nomig,complex,balancing,15,1250,249775
nomig,complex,balancing,15,1250,250673
nomig,complex,balancing,15,1250,249812
nomig,complex,balancing,15,1250,249978
nomig,complex,balancing,15,1250,250141
nomig,complex,balancing,15,1250,250253
nomig,complex,balancing,15,1250,250315
nomig,complex,balancing,15,1250,250794
nomig,complex,balancing,15,1250,250848
nomig,complex,balancing,15,1250,250382
nomig,complex,balancing,15,1250,249965
nomig,complex,balancing,15,1250,250422
nomig,complex,balancing,15,1250,250865
nomig,complex,balancing,15,1250,250611
nomig,complex,balancing,15,1250,251116
nomig,complex,balancing,15,1250,250337
nomig,complex,balancing,15,1250,249717
nomig,complex,balancing,15,1250,249602
nomig,complex,balancing,15,1250,250340
nomig,complex,balancing,15,1250,249049
nomig,complex,balancing,15,1250,250522
nomig,complex,balancing,15,1250,250462
nomig,complex,balancing,15,1250,250810
nomig,complex,balancing,15,1250,250799
nomig,complex,balancing,15,1250,249337
nomig,complex,balancing,15,1250,250238
nomig,complex,balancing,15,1250,249388
nomig,complex,balancing,15,1250,249379
nomig,complex,balancing,15,1250,249817
nomig,complex,balancing,15,1250,249922
nomig,complex,balancing,15,1250,249745
nomig,complex,balancing,15,1250,250419
nomig,complex,balancing,15,1250,249862
nomig,complex,balancing,15,1250,250159
nomig,complex,balancing,15,1250,251347
nomig,complex,balancing,15,1250,250349
nomig,complex,balancing,15,1250,250107
nomig,complex,balancing,15,1250,250136
nomig,complex,balancing,15,1250,250092
nomig,complex,balancing,15,1250,250666
nomig,complex,balancing,15,1250,250812
nomig,complex,balancing,15,1250,250015
nomig,complex,balancing,15,1250,249851
nomig,complex,balancing,15,1250,250396
nomig,complex,balancing,15,1250,250659
