,TDIV$,NANC$,V1$,V2$,MaxEstLhood,MaxObsLhood,time,genome,model,dfe,percent,replicate
0,1838238,306020,0.854483,0.9218817,-27927.807,-27684.906,20000,drosophila,nomig,bgs,NA,71
0,2055006,86215,2.9229247,3.0619961,-27880.103,-27650.751,20000,drosophila,nomig,bgs,NA,72
0,1997630,91857,2.9199111,2.7874919,-27879.518,-27665.743,20000,drosophila,nomig,bgs,NA,73
0,2079482,75479,3.4325563,3.4608034,-27778.107,-27548.014,20000,drosophila,nomig,bgs,NA,74
0,1987412,200995,1.2111706,1.3258484,-27693.558,-27501.583,20000,drosophila,nomig,bgs,NA,75
0,2024382,102822,2.4987375,2.5820702,-27899.637,-27666.979,20000,drosophila,nomig,bgs,NA,76
0,2079726,86615,2.9115901,2.9406468,-27685.349,-27517.964,20000,drosophila,nomig,bgs,NA,77
0,2035190,80047,3.2361932,3.220111,-27888.033,-27615.972,20000,drosophila,nomig,bgs,NA,78
0,2062617,81383,3.2381786,3.2680939,-27891.942,-27678.977,20000,drosophila,nomig,bgs,NA,79
0,2011219,129613,1.9880803,1.9745257,-27659.832,-27507.696,20000,drosophila,nomig,bgs,NA,80
0,2023291,67777,3.8441077,3.8891299,-27929.365,-27709.794,20000,drosophila,nomig,bgs,NA,81
0,1981560,159238,1.6283426,1.570655,-27791.661,-27572.435,20000,drosophila,nomig,bgs,NA,82
0,2010906,135868,1.8534312,1.9379564,-27825.469,-27601.749,20000,drosophila,nomig,bgs,NA,83
0,2045735,106422,2.3033984,2.4682129,-27710.716,-27508.388,20000,drosophila,nomig,bgs,NA,84
0,2056989,78716,3.4061409,3.1264732,-27763.908,-27567.665,20000,drosophila,nomig,bgs,NA,85
0,2092217,78714,3.2238632,3.3743549,-27721.271,-27528.278,20000,drosophila,nomig,bgs,NA,86
0,2048673,89323,2.9786263,2.871391,-27936.955,-27678.286,20000,drosophila,nomig,bgs,NA,87
0,1927736,230317,1.1569071,1.1141313,-27847.304,-27636.19,20000,drosophila,nomig,bgs,NA,88
0,2075918,90240,2.8153459,2.7453772,-27768.853,-27533.892,20000,drosophila,nomig,bgs,NA,89
0,1992402,143105,1.7859402,1.8852185,-27793.287,-27600.3,20000,drosophila,nomig,bgs,NA,90
0,1979643,145046,1.766165,1.8165167,-27991.623,-27704.975,20000,drosophila,nomig,bgs,NA,91
0,2076428,74736,3.4522274,3.3638933,-27725.436,-27475.982,20000,drosophila,nomig,bgs,NA,92
0,1877858,250850,1.0784517,1.0466442,-27891.704,-27643.203,20000,drosophila,nomig,bgs,NA,93
0,2049729,72811,3.5283449,3.540689,-27832.236,-27612.718,20000,drosophila,nomig,bgs,NA,94
0,2052003,92361,2.8660703,2.7876593,-27859.437,-27641.181,20000,drosophila,nomig,bgs,NA,95
0,2044522,91131,2.8868281,2.7828859,-27862.795,-27627.047,20000,drosophila,nomig,bgs,NA,96
0,1999772,61079,4.1875824,4.1676745,-27970.384,-27725.874,20000,drosophila,nomig,bgs,NA,97
0,2078373,73820,3.568764,3.4787743,-27757.759,-27561.663,20000,drosophila,nomig,bgs,NA,98
0,2086421,73132,3.6720299,3.4785109,-27824.493,-27589.463,20000,drosophila,nomig,bgs,NA,99
0,526170,165870,1.6671925,1.6343652,-32806.647,-32622.675,5000,drosophila,nomig,bgs,NA,0
0,486347,254797,1.0685295,0.9583537,-32764.656,-32625.591,5000,drosophila,nomig,bgs,NA,1
0,490969,217813,1.233533,1.195415,-32782.929,-32647.649,5000,drosophila,nomig,bgs,NA,2
0,478802,247617,1.0454576,1.0398106,-32755.474,-32608.486,5000,drosophila,nomig,bgs,NA,3
0,524087,161043,1.6697391,1.7065243,-32711.662,-32546.424,5000,drosophila,nomig,bgs,NA,4
0,483908,268874,0.9500388,0.9582176,-32731.928,-32597.046,5000,drosophila,nomig,bgs,NA,5
0,471029,265335,0.9993096,0.9853668,-32798.844,-32658.455,5000,drosophila,nomig,bgs,NA,6
0,486393,265796,0.9837363,0.987585,-32787.22,-32643.941,5000,drosophila,nomig,bgs,NA,7
0,462970,257668,0.9778651,1.0072499,-32804.734,-32661.909,5000,drosophila,nomig,bgs,NA,8
0,457408,285193,0.8936728,0.8945438,-32818.044,-32669.459,5000,drosophila,nomig,bgs,NA,9
0,512042,185882,1.4597774,1.4044945,-32820.309,-32672.332,5000,drosophila,nomig,bgs,NA,10
0,463714,261374,0.9794045,1.0003647,-32696.547,-32549.451,5000,drosophila,nomig,bgs,NA,11
0,534981,173842,1.5220061,1.6153988,-32834.734,-32675.201,5000,drosophila,nomig,bgs,NA,12
0,499419,194525,1.4083047,1.4248106,-32824.994,-32664.921,5000,drosophila,nomig,bgs,NA,13
0,509318,174472,1.6068272,1.5051483,-32855.423,-32666.56,5000,drosophila,nomig,bgs,NA,14
0,541561,125629,2.152319,2.219487,-32851.041,-32639.253,5000,drosophila,nomig,bgs,NA,15
0,462361,277796,0.9112169,0.9330738,-32783.224,-32639.875,5000,drosophila,nomig,bgs,NA,16
0,536361,167545,1.6327454,1.6078915,-32838.395,-32647.042,5000,drosophila,nomig,bgs,NA,17
0,488402,259161,0.9804666,0.9912417,-32710.759,-32589.305,5000,drosophila,nomig,bgs,NA,18
0,474867,255846,1.0106981,0.9927465,-32806.521,-32659.304,5000,drosophila,nomig,bgs,NA,19
0,478618,264748,0.9846833,0.9749218,-32776.043,-32630.712,5000,drosophila,nomig,bgs,NA,20
0,474642,266666,0.9596557,0.9881313,-32772.316,-32628.284,5000,drosophila,nomig,bgs,NA,21
0,473329,246697,1.0536987,1.0318551,-32807.998,-32668.018,5000,drosophila,nomig,bgs,NA,22
0,474352,236919,1.1027411,1.0691044,-32827.981,-32696.856,5000,drosophila,nomig,bgs,NA,23
0,478063,263124,0.9841246,0.9593904,-32647.146,-32514.215,5000,drosophila,nomig,bgs,NA,24
0,495339,203727,1.2673215,1.2718019,-32667.362,-32524.757,5000,drosophila,nomig,bgs,NA,25
0,455198,270401,0.9135669,0.9584167,-32817.121,-32677.595,5000,drosophila,nomig,bgs,NA,26
0,478220,256656,1.0385581,1.0033762,-32755.383,-32608.449,5000,drosophila,nomig,bgs,NA,27
0,480756,255614,1.0137267,1.0186113,-32805.944,-32676.899,5000,drosophila,nomig,bgs,NA,28
0,498289,241774,1.0798118,1.0724658,-32688.856,-32539.403,5000,drosophila,nomig,bgs,NA,29
0,506860,193386,1.3833714,1.3807604,-32665.942,-32505.071,5000,drosophila,nomig,bgs,NA,30
0,454648,263727,0.9678648,0.987825,-32829.712,-32669.695,5000,drosophila,nomig,bgs,NA,31
0,488306,245796,1.0715815,1.0263974,-32826.536,-32687.71,5000,drosophila,nomig,bgs,NA,32
0,532572,146709,1.8978327,1.813228,-32821.222,-32642.985,5000,drosophila,nomig,bgs,NA,33
0,501662,186518,1.3779786,1.4231535,-32848.357,-32698.897,5000,drosophila,nomig,bgs,NA,34
0,492862,251256,1.0389983,1.0563125,-32691.009,-32549.108,5000,drosophila,nomig,bgs,NA,35
0,468865,259278,1.0000045,1.0016948,-32763.613,-32610.391,5000,drosophila,nomig,bgs,NA,36
0,533175,156652,1.819509,1.7389602,-32743.915,-32561.556,5000,drosophila,nomig,bgs,NA,37
0,483021,260396,1.0085676,0.9878832,-32573.364,-32429.951,5000,drosophila,nomig,bgs,NA,38
0,465284,287434,0.9028686,0.9146046,-32778.654,-32621.589,5000,drosophila,nomig,bgs,NA,39
0,452957,254221,1.0032836,1.018198,-32736.111,-32585.231,5000,drosophila,nomig,bgs,NA,40
0,463834,284948,0.8961709,0.9056262,-32781.139,-32650.709,5000,drosophila,nomig,bgs,NA,41
0,521598,154059,1.7588859,1.7513787,-32826.223,-32655.237,5000,drosophila,nomig,bgs,NA,42
0,487000,230314,1.1282532,1.1554618,-32856.669,-32720.49,5000,drosophila,nomig,bgs,NA,43
0,534593,185843,1.4534128,1.4396307,-32645.842,-32482.081,5000,drosophila,nomig,bgs,NA,44
0,510080,165293,1.6470743,1.6136411,-32750.802,-32567.591,5000,drosophila,nomig,bgs,NA,45
0,530069,163117,1.7126593,1.6091351,-32644.914,-32494.128,5000,drosophila,nomig,bgs,NA,46
0,492397,231569,1.1246923,1.1441013,-32802.388,-32656.489,5000,drosophila,nomig,bgs,NA,47
0,476071,262838,1.0065627,0.9470551,-32796.564,-32659.913,5000,drosophila,nomig,bgs,NA,48
0,487209,216407,1.2300892,1.2226784,-32792.732,-32640.393,5000,drosophila,nomig,bgs,NA,49
0,499200,264954,0.9930506,0.9730084,-32695.669,-32553.71,5000,drosophila,nomig,bgs,NA,50
0,518811,178930,1.5475684,1.4781994,-32799.793,-32640.953,5000,drosophila,nomig,bgs,NA,51
0,533351,162825,1.6259172,1.6018923,-32725.529,-32558.82,5000,drosophila,nomig,bgs,NA,52
0,492082,222847,1.1516727,1.1880289,-32827.059,-32686.445,5000,drosophila,nomig,bgs,NA,53
0,509715,154314,1.7816335,1.7750887,-32883.337,-32694.178,5000,drosophila,nomig,bgs,NA,54
0,468533,256362,1.0133096,0.9778397,-32708.164,-32573.787,5000,drosophila,nomig,bgs,NA,55
0,490037,250342,1.0375693,1.0519275,-32715.616,-32580.301,5000,drosophila,nomig,bgs,NA,56
0,537469,175882,1.5625864,1.5491868,-32699.479,-32530.272,5000,drosophila,nomig,bgs,NA,57
0,478047,257111,0.995715,1.0059569,-32798.973,-32667.764,5000,drosophila,nomig,bgs,NA,58
0,518247,141566,1.9381488,1.9321778,-32749.316,-32572.976,5000,drosophila,nomig,bgs,NA,59
0,467769,262090,0.9885313,1.0212913,-32715.702,-32557.617,5000,drosophila,nomig,bgs,NA,60
0,475210,270669,0.9708834,0.9537033,-32746.52,-32597.381,5000,drosophila,nomig,bgs,NA,61
0,465632,253603,1.0186852,0.9958381,-32721.464,-32580.589,5000,drosophila,nomig,bgs,NA,62
0,477041,229372,1.1512648,1.1472982,-32779.116,-32627.974,5000,drosophila,nomig,bgs,NA,63
0,501901,185357,1.4781947,1.4518105,-32824.314,-32665.384,5000,drosophila,nomig,bgs,NA,64
0,519575,160223,1.6975391,1.7182101,-32744.597,-32552.53,5000,drosophila,nomig,bgs,NA,65
0,534265,146985,1.8096573,1.8142219,-32705.204,-32548.044,5000,drosophila,nomig,bgs,NA,66
0,502694,169211,1.5762372,1.5970686,-32888.283,-32723.411,5000,drosophila,nomig,bgs,NA,67
0,543778,143752,1.8602929,1.9090649,-32799.176,-32609.174,5000,drosophila,nomig,bgs,NA,68
0,469600,259947,0.9888714,0.9946242,-32702.683,-32562.466,5000,drosophila,nomig,bgs,NA,69
0,462642,270490,0.9595433,0.9630451,-32739.925,-32604.272,5000,drosophila,nomig,bgs,NA,70
0,481795,232872,1.1001035,1.1271324,-32712.84,-32562.745,5000,drosophila,nomig,bgs,NA,71
0,469939,268737,0.9796885,0.9287503,-32759.699,-32607.849,5000,drosophila,nomig,bgs,NA,72
0,509262,216122,1.2046619,1.1958725,-32728.57,-32586.94,5000,drosophila,nomig,bgs,NA,73
0,512411,174144,1.520546,1.5953553,-32709.45,-32543.231,5000,drosophila,nomig,bgs,NA,74
0,558762,144952,1.955984,1.8847781,-32769.471,-32583.551,5000,drosophila,nomig,bgs,NA,75
0,479676,257331,0.9951251,0.9749216,-32759.418,-32624.775,5000,drosophila,nomig,bgs,NA,76
0,481445,242108,1.0885895,1.1104442,-32828.541,-32688.535,5000,drosophila,nomig,bgs,NA,77
0,517336,189098,1.4409656,1.3691114,-32775.265,-32621.581,5000,drosophila,nomig,bgs,NA,78
0,527982,167451,1.62918,1.6284701,-32648.686,-32489.254,5000,drosophila,nomig,bgs,NA,79
0,536672,147272,1.8852994,1.8596991,-32874.336,-32689.618,5000,drosophila,nomig,bgs,NA,80
0,574068,107069,2.6074155,2.4689483,-32832.612,-32630.248,5000,drosophila,nomig,bgs,NA,81
0,476817,257596,0.9968254,0.9953608,-32731.674,-32600.815,5000,drosophila,nomig,bgs,NA,82
0,541685,111818,2.4691073,2.3778467,-32790.914,-32594.653,5000,drosophila,nomig,bgs,NA,83
0,527601,146605,1.8597029,1.9366803,-32798.894,-32618.807,5000,drosophila,nomig,bgs,NA,84
0,475198,273303,0.9294317,0.9221528,-32704.094,-32562.085,5000,drosophila,nomig,bgs,NA,85
0,457531,260918,0.9654469,0.9741523,-32805.664,-32662.411,5000,drosophila,nomig,bgs,NA,86
0,518554,166738,1.6355261,1.6414901,-32695.206,-32534.821,5000,drosophila,nomig,bgs,NA,87
0,481542,237738,1.1079602,1.1095643,-32752.639,-32607.489,5000,drosophila,nomig,bgs,NA,88
0,547149,161374,1.6714715,1.657018,-32724.805,-32565.517,5000,drosophila,nomig,bgs,NA,89
0,520179,174037,1.5241038,1.6207685,-32804.776,-32652.732,5000,drosophila,nomig,bgs,NA,90
0,545573,126434,2.1017034,2.1550861,-32797.953,-32616.148,5000,drosophila,nomig,bgs,NA,91
0,488048,203711,1.2781958,1.2555921,-32722.416,-32558.388,5000,drosophila,nomig,bgs,NA,92
0,479132,265067,0.9656804,0.9894526,-32792.777,-32648.844,5000,drosophila,nomig,bgs,NA,93
0,521175,177027,1.5175089,1.521073,-32769.069,-32609.972,5000,drosophila,nomig,bgs,NA,94
0,504064,218679,1.181712,1.2039061,-32820.41,-32674.595,5000,drosophila,nomig,bgs,NA,95
0,531824,145713,1.8344059,1.8510353,-32697.79,-32512.781,5000,drosophila,nomig,bgs,NA,96
0,487164,261180,0.9704262,0.9964934,-32819.05,-32680.353,5000,drosophila,nomig,bgs,NA,97
0,482964,241828,1.0703664,1.0779292,-32727.814,-32582.115,5000,drosophila,nomig,bgs,NA,98
0,520844,171820,1.5337187,1.5569119,-32709.959,-32561.858,5000,drosophila,nomig,bgs,NA,99
0,153741,235440,1.1525422,1.2682786,-35108.147,-34979.603,1250,drosophila,nomig,linkedp1,15percent,0
0,158288,226615,1.2268644,1.32187,-35013.92,-34888.981,1250,drosophila,nomig,linkedp1,15percent,1
0,155660,225353,1.1906988,1.3350977,-35076.633,-34958.856,1250,drosophila,nomig,linkedp1,15percent,2
0,158369,228558,1.1915057,1.3150515,-35135.247,-35018.975,1250,drosophila,nomig,linkedp1,15percent,3
0,148026,236647,1.1009277,1.2479671,-35295.164,-35157.65,1250,drosophila,nomig,linkedp1,15percent,4
0,157439,226683,1.1443384,1.3510423,-35101.486,-34976.56,1250,drosophila,nomig,linkedp1,15percent,5
0,158062,227845,1.1512872,1.3319426,-35104.222,-34977.561,1250,drosophila,nomig,linkedp1,15percent,6
0,155898,227855,1.1844693,1.323649,-35148.585,-35036.885,1250,drosophila,nomig,linkedp1,15percent,7
0,161783,215136,1.3189336,1.4198734,-34932.542,-34813.472,1250,drosophila,nomig,linkedp1,15percent,8
0,153187,228993,1.2123175,1.313797,-35137.214,-35002.071,1250,drosophila,nomig,linkedp1,15percent,9
0,154699,228881,1.2040179,1.3355404,-35131.614,-34998.649,1250,drosophila,nomig,linkedp1,15percent,10
0,155089,232426,1.1705176,1.3010573,-35136.15,-35026.876,1250,drosophila,nomig,linkedp1,15percent,11
0,156178,217261,1.2986085,1.4086852,-35097.552,-34977.363,1250,drosophila,nomig,linkedp1,15percent,12
0,151904,225049,1.1785964,1.3244917,-35216.936,-35101.345,1250,drosophila,nomig,linkedp1,15percent,13
0,159021,230393,1.2161679,1.2651369,-35165.476,-35024.598,1250,drosophila,nomig,linkedp1,15percent,14
0,154417,226937,1.1882983,1.3393325,-35001.473,-34895.777,1250,drosophila,nomig,linkedp1,15percent,15
0,160213,222696,1.21913,1.3627524,-35043.786,-34916.957,1250,drosophila,nomig,linkedp1,15percent,16
0,155975,223522,1.2318663,1.3453078,-35091.668,-34967.504,1250,drosophila,nomig,linkedp1,15percent,17
0,156401,243165,1.0925627,1.2037392,-35271.938,-35142.244,1250,drosophila,nomig,linkedp1,15percent,18
0,155618,229652,1.2006659,1.2855734,-35146.074,-35045.485,1250,drosophila,nomig,linkedp1,15percent,19
0,156676,231670,1.1706788,1.2664454,-35148.661,-35032.134,1250,drosophila,nomig,linkedp1,15percent,20
0,157487,231873,1.1774873,1.2480255,-35109.837,-34986.503,1250,drosophila,nomig,linkedp1,15percent,21
0,162070,233149,1.1801716,1.2718333,-35129.381,-35002.174,1250,drosophila,nomig,linkedp1,15percent,22
0,153212,226838,1.2444242,1.3457477,-35053.729,-34928.526,1250,drosophila,nomig,linkedp1,15percent,23
0,159471,225782,1.1692333,1.3207228,-35123.822,-35008.443,1250,drosophila,nomig,linkedp1,15percent,24
0,157633,233271,1.1357553,1.2977786,-35321.174,-35199.832,1250,drosophila,nomig,linkedp1,15percent,25
0,158086,228875,1.1765483,1.2888462,-35163.554,-35040.457,1250,drosophila,nomig,linkedp1,15percent,26
0,157947,215227,1.3057554,1.4313464,-34911.639,-34793.233,1250,drosophila,nomig,linkedp1,15percent,27
0,155715,238957,1.126001,1.2455027,-35294.7,-35171.922,1250,drosophila,nomig,linkedp1,15percent,28
0,151803,240415,1.0687113,1.2400389,-35287.977,-35173.598,1250,drosophila,nomig,linkedp1,15percent,29
0,153709,227219,1.1887664,1.3220759,-35157.284,-35018.233,1250,drosophila,nomig,linkedp1,15percent,30
0,155113,229565,1.2119753,1.277188,-35079.902,-34968.734,1250,drosophila,nomig,linkedp1,15percent,31
0,160775,227761,1.2033527,1.3178132,-35090.901,-34992.711,1250,drosophila,nomig,linkedp1,15percent,32
0,155902,218635,1.2486773,1.425928,-35058.416,-34934.833,1250,drosophila,nomig,linkedp1,15percent,33
0,155233,229325,1.1946236,1.2686356,-35207.786,-35088.275,1250,drosophila,nomig,linkedp1,15percent,34
0,154745,229875,1.1982053,1.3233875,-35216.163,-35100.496,1250,drosophila,nomig,linkedp1,15percent,35
0,157528,228922,1.1701395,1.2859711,-35219.025,-35084.061,1250,drosophila,nomig,linkedp1,15percent,36
0,156292,222369,1.2189994,1.3523778,-35123.356,-35008.588,1250,drosophila,nomig,linkedp1,15percent,37
0,153650,235183,1.1239902,1.2570206,-35269.458,-35140.32,1250,drosophila,nomig,linkedp1,15percent,38
0,155027,233491,1.1852952,1.2724942,-35206.575,-35099.703,1250,drosophila,nomig,linkedp1,15percent,39
0,156133,235057,1.1519869,1.2168644,-35237.645,-35103.802,1250,drosophila,nomig,linkedp1,15percent,40
0,149509,239197,1.10423,1.2109873,-35322.231,-35195.166,1250,drosophila,nomig,linkedp1,15percent,41
0,160509,216686,1.2870877,1.4504799,-35043.977,-34915.795,1250,drosophila,nomig,linkedp1,15percent,42
0,154820,232966,1.1573344,1.2785977,-35239.257,-35112.928,1250,drosophila,nomig,linkedp1,15percent,43
0,155214,225645,1.2463015,1.3304984,-35164.623,-35052.211,1250,drosophila,nomig,linkedp1,15percent,44
0,160472,230048,1.1809409,1.2814134,-35124.465,-35005.648,1250,drosophila,nomig,linkedp1,15percent,45
0,154779,231733,1.2059231,1.2383842,-35243.455,-35120.138,1250,drosophila,nomig,linkedp1,15percent,46
0,153165,231963,1.1566092,1.2613581,-35188.699,-35075.427,1250,drosophila,nomig,linkedp1,15percent,47
0,157710,228043,1.2071653,1.3134527,-35117.255,-34996.002,1250,drosophila,nomig,linkedp1,15percent,48
0,159041,227993,1.1970186,1.3085269,-35186.628,-35068.153,1250,drosophila,nomig,linkedp1,15percent,49
0,157951,225325,1.1805346,1.3034684,-35131.168,-35010.806,1250,drosophila,nomig,linkedp1,15percent,50
0,151876,241047,1.1209526,1.2342817,-35177.157,-35070.012,1250,drosophila,nomig,linkedp1,15percent,51
0,160820,222181,1.2496942,1.3813375,-35116.603,-34992.881,1250,drosophila,nomig,linkedp1,15percent,52
0,158171,235092,1.1415591,1.2493973,-35174.176,-35057.665,1250,drosophila,nomig,linkedp1,15percent,53
0,159523,220627,1.2482413,1.3577855,-35061.024,-34933.678,1250,drosophila,nomig,linkedp1,15percent,54
0,153528,218958,1.2453955,1.4120928,-34962.599,-34849.693,1250,drosophila,nomig,linkedp1,15percent,55
0,152680,240492,1.0914805,1.1909397,-35392.225,-35254.064,1250,drosophila,nomig,linkedp1,15percent,56
0,160737,215728,1.2753465,1.4194775,-35000.443,-34872.166,1250,drosophila,nomig,linkedp1,15percent,57
0,154098,226780,1.2242198,1.2695375,-35154.384,-35040.155,1250,drosophila,nomig,linkedp1,15percent,58
0,154199,236379,1.1392051,1.2614108,-35176.772,-35060.396,1250,drosophila,nomig,linkedp1,15percent,59
0,154214,231865,1.1755162,1.2937279,-35115.111,-34992.996,1250,drosophila,nomig,linkedp1,15percent,60
0,156960,228668,1.1873972,1.3552344,-35174.647,-35069.949,1250,drosophila,nomig,linkedp1,15percent,61
0,159751,223815,1.202499,1.3273263,-35083.566,-34954.041,1250,drosophila,nomig,linkedp1,15percent,62
0,156393,221155,1.2544445,1.4030818,-34994.149,-34880.738,1250,drosophila,nomig,linkedp1,15percent,63
0,155290,234645,1.179178,1.24273,-35244.509,-35129.615,1250,drosophila,nomig,linkedp1,15percent,64
0,157118,216487,1.2777267,1.3874207,-35077.239,-34966.901,1250,drosophila,nomig,linkedp1,15percent,65
0,156168,221357,1.2257248,1.3956241,-35015.613,-34889.239,1250,drosophila,nomig,linkedp1,15percent,66
0,151782,237596,1.160244,1.197721,-35284.712,-35154.965,1250,drosophila,nomig,linkedp1,15percent,67
0,156045,238788,1.1348184,1.2001567,-35296.988,-35174.343,1250,drosophila,nomig,linkedp1,15percent,68
0,155648,234125,1.1858369,1.241141,-35203.741,-35079.81,1250,drosophila,nomig,linkedp1,15percent,69
0,153572,227427,1.1765969,1.2872449,-35077.646,-34953.734,1250,drosophila,nomig,linkedp1,15percent,70
0,156340,236554,1.1352953,1.2534984,-35227.79,-35107.306,1250,drosophila,nomig,linkedp1,15percent,71
0,156485,232839,1.152711,1.3173395,-35149.816,-35033.165,1250,drosophila,nomig,linkedp1,15percent,72
0,153736,234672,1.1404248,1.2638302,-35161.334,-35048.866,1250,drosophila,nomig,linkedp1,15percent,73
0,154578,228727,1.1394478,1.3172316,-35188.664,-35061.451,1250,drosophila,nomig,linkedp1,15percent,74
0,156344,227447,1.2003139,1.2940689,-35070.229,-34953.741,1250,drosophila,nomig,linkedp1,15percent,75
0,155892,225913,1.228936,1.2864509,-35123.141,-35000.877,1250,drosophila,nomig,linkedp1,15percent,76
0,155227,235165,1.139498,1.2392355,-35184.585,-35049.365,1250,drosophila,nomig,linkedp1,15percent,77
0,155567,221754,1.2731504,1.3547155,-35020.491,-34896.819,1250,drosophila,nomig,linkedp1,15percent,78
0,154816,229123,1.1842505,1.3131683,-35118.329,-34991.974,1250,drosophila,nomig,linkedp1,15percent,79
0,160288,232448,1.2075425,1.2520588,-35136.429,-35017.031,1250,drosophila,nomig,linkedp1,15percent,80
0,155339,233009,1.127693,1.3349393,-35169.881,-35041.54,1250,drosophila,nomig,linkedp1,15percent,81
